oeMCGEtm,39,noun,nelke,veilchen,dist1,lower-right,FALSE,2025-09-02T07:48:45Z,3512,2025-09-02,Männlich,Deutsch;;,2020-06-05,5.242984257357974
oeMCGEtm,40,verb,betrachten,telefonieren,dist3,upper-left,FALSE,2025-09-02T07:48:55Z,7281,2025-09-02,Männlich,Deutsch;;,2020-06-05,5.242984257357974
oeMCGEtm,41,noun,flunder,flunder,target,lower-right,TRUE,2025-09-02T07:49:02Z,3852,2025-09-02,Männlich,Deutsch;;,2020-06-05,5.242984257357974
oeMCGEtm,42,noun,cello,cello,target,lower-left,TRUE,2025-09-02T07:49:07Z,3438,2025-09-02,Männlich,Deutsch;;,2020-06-05,5.242984257357974
oeMCGEtm,1,noun,auge,auge,target,upper-left,TRUE,2025-12-10T09:13:41Z,2275,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,2,verb,schweben,schweben,target,lower-left,TRUE,2025-12-10T09:13:47Z,3617,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,3,noun,moehre,moehre,target,lower-right,TRUE,2025-12-10T09:13:50Z,2476,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,4,noun,ameise,ameise,target,upper-right,TRUE,2025-12-10T09:13:55Z,3344,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2025-12-10T09:13:59Z,2738,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,6,noun,elch,elch,target,upper-left,TRUE,2025-12-10T09:14:05Z,4645,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,7,noun,chor,chor,target,upper-right,TRUE,2025-12-10T09:14:22Z,16034,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,8,verb,torkeln,schnorcheln,dist2,upper-right,FALSE,2025-12-10T09:14:32Z,7277,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,9,verb,studieren,unterrichten,dist1,upper-right,FALSE,2025-12-10T09:14:38Z,4584,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,10,verb,operieren,operieren,target,lower-left,TRUE,2025-12-10T09:14:43Z,3172,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,11,noun,ventilator,ventilator,target,lower-left,TRUE,2025-12-10T09:14:49Z,3501,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,12,verb,waehlen,ueberlegen,dist1,upper-right,FALSE,2025-12-10T09:14:59Z,8722,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2025-12-10T09:15:05Z,3668,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,14,verb,scheren,scheren,target,upper-right,TRUE,2025-12-10T09:15:12Z,4951,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,15,noun,giraffe,giraffe,target,upper-left,TRUE,2025-12-10T09:15:16Z,2452,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,16,noun,palme,palme,target,lower-left,TRUE,2025-12-10T09:15:21Z,2739,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,17,verb,tadeln,tadeln,target,upper-right,TRUE,2025-12-10T09:15:27Z,4413,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,18,noun,ananas,ananas,target,lower-right,TRUE,2025-12-10T09:15:36Z,7155,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,19,verb,empfangen,verschicken,dist1,lower-left,FALSE,2025-12-10T09:15:41Z,4032,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,20,verb,verloben,verloben,target,upper-left,TRUE,2025-12-10T09:15:53Z,9652,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,21,noun,ozean,ozean,target,upper-left,TRUE,2025-12-10T09:15:58Z,3232,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,22,verb,faulenzen,faulenzen,target,upper-left,TRUE,2025-12-10T09:16:05Z,4088,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,23,noun,gazelle,libelle,dist2,upper-left,FALSE,2025-12-10T09:16:12Z,5607,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,24,verb,liefern,liefern,target,lower-left,TRUE,2025-12-10T09:16:17Z,2674,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,25,noun,pfifferling,kastanie,dist1,lower-right,FALSE,2025-12-10T09:16:24Z,5177,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2025-12-10T09:16:29Z,3182,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,27,verb,bekennen,verstecken,dist1,lower-right,FALSE,2025-12-10T09:16:39Z,7567,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,28,noun,ruine,ruine,target,lower-right,TRUE,2025-12-10T09:16:46Z,4171,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2025-12-10T09:16:54Z,6794,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,30,noun,orchidee,orchidee,target,lower-left,TRUE,2025-12-10T09:17:03Z,6338,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,31,verb,schwanken,schwanken,target,upper-right,TRUE,2025-12-10T09:17:11Z,5656,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,32,noun,zucchini,zucchini,target,upper-right,TRUE,2025-12-10T09:17:17Z,4528,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,33,verb,tuermen,tuermen,target,upper-left,TRUE,2025-12-10T09:17:22Z,3383,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,34,verb,befreien,befreien,target,lower-right,TRUE,2025-12-10T09:17:27Z,2679,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,35,noun,kajak,kajak,target,upper-left,TRUE,2025-12-10T09:17:31Z,2579,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,36,verb,abseilen,abseilen,target,upper-left,TRUE,2025-12-10T09:17:36Z,2789,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,37,verb,tuscheln,tuscheln,target,lower-right,TRUE,2025-12-10T09:17:43Z,5409,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,38,noun,hummer,krebs,dist1,lower-right,FALSE,2025-12-10T09:17:50Z,5301,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,39,noun,nelke,veilchen,dist1,lower-right,FALSE,2025-12-10T09:17:57Z,5946,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,40,verb,betrachten,bewachen,dist2,upper-right,FALSE,2025-12-10T09:18:03Z,3921,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,41,noun,flunder,pyramide,dist3,upper-right,FALSE,2025-12-10T09:18:11Z,5859,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,42,noun,cello,cello,target,lower-left,TRUE,2025-12-10T09:18:16Z,3192,2025-12-10,Männlich,Deutsch;;,2020-06-05,5.514031485284052
oeMCGEtm,1,noun,auge,auge,target,upper-left,TRUE,2026-03-11T09:26:16Z,2424,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,2,verb,schweben,schweben,target,lower-left,TRUE,2026-03-11T09:26:22Z,4491,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,3,noun,moehre,moehre,target,lower-right,TRUE,2026-03-11T09:26:26Z,2569,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,4,noun,ameise,ameise,target,upper-right,TRUE,2026-03-11T09:26:29Z,2344,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2026-03-11T09:26:34Z,2984,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,6,noun,elch,elch,target,upper-left,TRUE,2026-03-11T09:26:38Z,2818,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,7,noun,chor,chor,target,upper-right,TRUE,2026-03-11T09:26:44Z,5245,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,8,verb,torkeln,schnorcheln,dist2,upper-right,FALSE,2026-03-11T09:26:49Z,3342,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,9,verb,studieren,unterrichten,dist1,upper-right,FALSE,2026-03-11T09:27:01Z,4926,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,10,verb,operieren,operieren,target,lower-left,TRUE,2026-03-11T09:27:07Z,4666,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,11,noun,ventilator,ventilator,target,lower-left,TRUE,2026-03-11T09:27:11Z,2988,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,12,verb,waehlen,waehlen,target,lower-right,TRUE,2026-03-11T09:27:19Z,6823,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2026-03-11T09:27:27Z,3682,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,14,verb,scheren,scheren,target,upper-right,TRUE,2026-03-11T09:27:34Z,4654,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,15,noun,giraffe,giraffe,target,upper-left,TRUE,2026-03-11T09:27:40Z,2575,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,16,noun,palme,palme,target,lower-left,TRUE,2026-03-11T09:27:44Z,2960,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,17,verb,tadeln,radeln,dist2,lower-left,FALSE,2026-03-11T09:27:52Z,6810,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,18,noun,ananas,ananas,target,lower-right,TRUE,2026-03-11T09:27:57Z,2823,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,19,verb,empfangen,verschicken,dist1,lower-left,FALSE,2026-03-11T09:28:08Z,10205,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,20,verb,verloben,verloben,target,upper-left,TRUE,2026-03-11T09:28:18Z,7517,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,21,noun,ozean,fluss,dist1,lower-left,FALSE,2026-03-11T09:28:26Z,5128,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,22,verb,faulenzen,faulenzen,target,upper-left,TRUE,2026-03-11T09:28:32Z,4750,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,23,noun,gazelle,libelle,dist2,upper-left,FALSE,2026-03-11T09:28:37Z,2767,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,24,verb,liefern,liefern,target,lower-left,TRUE,2026-03-11T09:28:46Z,7060,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,25,noun,pfifferling,pfifferling,target,upper-left,TRUE,2026-03-11T09:29:04Z,16832,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2026-03-11T09:29:07Z,2671,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,27,verb,bekennen,verstecken,dist1,lower-right,FALSE,2026-03-11T09:29:15Z,6551,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,28,noun,ruine,ruine,target,lower-right,TRUE,2026-03-11T09:29:23Z,6472,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2026-03-11T09:29:29Z,5461,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,30,noun,orchidee,banner,dist3,lower-right,FALSE,2026-03-11T09:29:40Z,9631,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,31,verb,schwanken,schwanken,target,upper-right,TRUE,2026-03-11T09:29:45Z,3751,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,32,noun,zucchini,zucchini,target,upper-right,TRUE,2026-03-11T09:29:51Z,3974,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,33,verb,tuermen,tuermen,target,upper-left,TRUE,2026-03-11T09:29:57Z,4785,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,34,verb,befreien,befreien,target,lower-right,TRUE,2026-03-11T09:30:02Z,3081,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,35,noun,kajak,kajak,target,upper-left,TRUE,2026-03-11T09:30:07Z,3270,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,36,verb,abseilen,abseilen,target,upper-left,TRUE,2026-03-11T09:30:11Z,2307,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,37,verb,tuscheln,tuscheln,target,lower-right,TRUE,2026-03-11T09:30:15Z,2966,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,38,noun,hummer,krebs,dist1,lower-right,FALSE,2026-03-11T09:30:23Z,5812,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,39,noun,nelke,veilchen,dist1,lower-right,FALSE,2026-03-11T09:30:28Z,3503,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,40,verb,betrachten,bewachen,dist2,upper-right,FALSE,2026-03-11T09:30:37Z,6444,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,41,noun,flunder,orca,dist1,lower-left,FALSE,2026-03-11T09:30:43Z,4448,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
oeMCGEtm,42,noun,cello,cello,target,lower-left,TRUE,2026-03-11T09:30:47Z,3213,2026-03-11,Männlich,Deutsch;;,2020-06-05,5.763175906913073
p4oJtGAt,1,noun,auge,auge,target,upper-left,TRUE,2025-11-26T13:25:34Z,3130,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,2,verb,schweben,schweben,target,lower-left,TRUE,2025-11-26T13:25:40Z,3851,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,3,noun,moehre,moehre,target,lower-right,TRUE,2025-11-26T13:25:45Z,3256,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,4,noun,ameise,ameise,target,upper-right,TRUE,2025-11-26T13:25:49Z,2900,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2025-11-26T13:25:54Z,3658,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,6,noun,elch,elch,target,upper-left,TRUE,2025-11-26T13:26:00Z,4528,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,7,noun,chor,rohr,dist2,upper-left,FALSE,2025-11-26T13:26:06Z,4098,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,8,verb,torkeln,torkeln,target,upper-left,TRUE,2025-11-26T13:26:14Z,6465,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,9,verb,studieren,marschieren,dist2,upper-left,FALSE,2025-11-26T13:26:23Z,6415,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,10,verb,operieren,operieren,target,lower-left,TRUE,2025-11-26T13:26:28Z,4516,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,11,noun,ventilator,ventilator,target,lower-left,TRUE,2025-11-26T13:26:34Z,3361,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,12,verb,waehlen,waehlen,target,lower-right,TRUE,2025-11-26T13:26:42Z,7522,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,13,noun,rucola,drakula,dist2,upper-left,FALSE,2025-11-26T13:26:47Z,4279,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,14,verb,scheren,scheren,target,upper-right,TRUE,2025-11-26T13:26:53Z,4522,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,15,noun,giraffe,giraffe,target,upper-left,TRUE,2025-11-26T13:26:57Z,2858,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,16,noun,palme,palme,target,lower-left,TRUE,2025-11-26T13:27:03Z,4758,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,17,verb,tadeln,tadeln,target,upper-right,TRUE,2025-11-26T13:27:09Z,4565,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,18,noun,ananas,ananas,target,lower-right,TRUE,2025-11-26T13:27:14Z,3473,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,19,verb,empfangen,einfangen,dist2,upper-left,FALSE,2025-11-26T13:27:21Z,5777,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,20,verb,verloben,vergeben,dist2,lower-left,FALSE,2025-11-26T13:27:29Z,6722,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,21,noun,ozean,fabrik,dist3,upper-right,FALSE,2025-11-26T13:27:34Z,4799,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,22,verb,faulenzen,begrenzen,dist1,lower-right,FALSE,2025-11-26T13:27:42Z,5922,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,23,noun,gazelle,gazelle,target,lower-right,TRUE,2025-11-26T13:27:47Z,4835,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,24,verb,liefern,liefern,target,lower-left,TRUE,2025-11-26T13:27:53Z,4437,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,25,noun,pfifferling,kastanie,dist1,lower-right,FALSE,2025-11-26T13:27:59Z,4999,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2025-11-26T13:28:04Z,4250,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,27,verb,bekennen,ziehen,dist3,lower-left,FALSE,2025-11-26T13:28:10Z,4968,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,28,noun,ruine,ruine,target,lower-right,TRUE,2025-11-26T13:28:16Z,4443,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,29,noun,labyrinth,achterbahn,dist1,upper-left,FALSE,2025-11-26T13:28:22Z,4486,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,30,noun,orchidee,banner,dist3,lower-right,FALSE,2025-11-26T13:28:28Z,5407,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,31,verb,schwanken,schwanken,target,upper-right,TRUE,2025-11-26T13:28:34Z,4744,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,32,noun,zucchini,zucchini,target,upper-right,TRUE,2025-11-26T13:28:39Z,3900,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,33,verb,tuermen,sammeln,dist1,lower-left,FALSE,2025-11-26T13:28:46Z,6303,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,34,verb,befreien,befreien,target,lower-right,TRUE,2025-11-26T13:28:56Z,8294,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,35,noun,kajak,bumerang,dist3,lower-right,FALSE,2025-11-26T13:29:01Z,4593,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,36,verb,abseilen,abseilen,target,upper-left,TRUE,2025-11-26T13:29:06Z,3714,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,37,verb,tuscheln,tuschen,dist2,upper-right,FALSE,2025-11-26T13:29:13Z,4404,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,38,noun,hummer,hummer,target,upper-right,TRUE,2025-11-26T13:29:18Z,4494,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,39,noun,nelke,kompass,dist3,upper-left,FALSE,2025-11-26T13:29:25Z,6078,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,40,verb,betrachten,betrachten,target,lower-left,TRUE,2025-11-26T13:29:31Z,4396,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,41,noun,flunder,orca,dist1,lower-left,FALSE,2025-11-26T13:29:38Z,5720,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,42,noun,cello,harfe,dist1,lower-right,FALSE,2025-11-26T13:29:44Z,4973,2025-11-26,Weiblich,Deutsch;;,2021-04-10,4.629705681040384
p4oJtGAt,1,noun,auge,auge,target,upper-left,TRUE,2026-02-23T14:07:51Z,3257,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,2,verb,schweben,schweben,target,lower-left,TRUE,2026-02-23T14:07:59Z,4852,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,3,noun,moehre,moehre,target,lower-right,TRUE,2026-02-23T14:08:04Z,2902,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,4,noun,ameise,ameise,target,upper-right,TRUE,2026-02-23T14:08:11Z,5190,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2026-02-23T14:08:16Z,3513,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,6,noun,elch,elch,target,upper-left,TRUE,2026-02-23T14:08:21Z,3892,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,7,noun,chor,orchester,dist1,lower-right,FALSE,2026-02-23T14:08:29Z,7014,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,8,verb,torkeln,torkeln,target,upper-left,TRUE,2026-02-23T14:08:36Z,6306,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,9,verb,studieren,marschieren,dist2,upper-left,FALSE,2026-02-23T14:08:43Z,5071,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,10,verb,operieren,operieren,target,lower-left,TRUE,2026-02-23T14:08:51Z,4935,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,11,noun,ventilator,ventilator,target,lower-left,TRUE,2026-02-23T14:08:56Z,4293,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,12,verb,waehlen,waehlen,target,lower-right,TRUE,2026-02-23T14:09:02Z,4026,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2026-02-23T14:09:08Z,4126,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,14,verb,scheren,scheren,target,upper-right,TRUE,2026-02-23T14:09:15Z,5840,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,15,noun,giraffe,giraffe,target,upper-left,TRUE,2026-02-23T14:09:19Z,2916,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,16,noun,palme,palme,target,lower-left,TRUE,2026-02-23T14:09:28Z,6848,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,17,verb,tadeln,tadeln,target,upper-right,TRUE,2026-02-23T14:09:39Z,10696,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,18,noun,ananas,ananas,target,lower-right,TRUE,2026-02-23T14:09:47Z,5709,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,19,verb,empfangen,gie%C3%9Fen,dist3,upper-right,FALSE,2026-02-23T14:10:13Z,25583,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,20,verb,verloben,vergeben,dist2,lower-left,FALSE,2026-02-23T14:10:21Z,6042,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,21,noun,ozean,ozean,target,upper-left,TRUE,2026-02-23T14:10:29Z,6018,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,22,verb,faulenzen,begrenzen,dist1,lower-right,FALSE,2026-02-23T14:10:37Z,5783,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,23,noun,gazelle,libelle,dist2,upper-left,FALSE,2026-02-23T14:10:41Z,3217,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,24,verb,liefern,liefern,target,lower-left,TRUE,2026-02-23T14:10:49Z,5201,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,25,noun,pfifferling,pfifferling,target,upper-left,TRUE,2026-02-23T14:10:53Z,3664,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
p4oJtGAt,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2026-02-23T14:11:00Z,4811,2026-02-23,Weiblich,Deutsch;;,2021-04-10,4.87337440109514
